PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS
CA4210021,Purchased water,455,-120.48563529329228,34.897114829595274,1505,1962,0.3036544850498339,0.0,0.0,0.0,0.0,Not At-Risk
CA4210022,Ground water,206,-120.36617646639614,34.86709482561521,677,527,-0.22156573116691286,0.0,0.0,0.0,0.0,Not At-Risk
CA2800531,Ground water,20,-122.30642604549796,38.22896593158256,330,70,-0.7878787878787878,0.0,0.0,0.0,9.0,At-Risk
CA4410017,Ground water,14464,-121.91848220083148,36.99219808744858,37720,40644,0.0775185577942736,0.0,0.0,0.0,0.0,Not At-Risk
CA5500104,Ground water,113,-120.32993028409088,37.95747010157232,316,316,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4200800,Ground water,41,-120.3921065464524,34.905388920026915,125,132,0.056,0.0,0.0,0.0,0.0,At-Risk
CA4000650,Ground water,313,-120.5866430749991,35.07462839184543,800,600,-0.25,0.0,0.0,0.0,5.0,Not At-Risk
CA3310007,Ground water,8831,-116.15808435774618,33.68098003776077,43917,45743,0.04157843204226154,0.0,0.0,0.0,1.0,Not At-Risk
CA2300634,Ground water,71,-123.78242245242768,39.4898148741165,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4910002,Ground water,3266,-123.01885430886584,38.799343305540745,8618,9157,0.06254351357623579,0.0,0.0,0.0,0.0,Not At-Risk
CA1510020,Ground water,3393,-118.47218663499586,35.12724028999266,8839,8839,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1700595,Ground water,93,-122.90801328644726,39.16049833633936,150,175,0.16666666666666666,0.0,0.0,0.0,2.0,Failing
CA2300506,Ground water,35,-123.37958708177742,39.01695320535013,85,100,0.17647058823529413,0.0,0.0,0.0,0.0,Not At-Risk
CA4510008,Ground water,482,-121.42802310260352,41.01774991677989,1600,1535,-0.040625,0.0,0.0,0.0,0.0,Not At-Risk
CA2810014,Surface water,97,-122.23371438807828,38.54223147271507,230,230,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA4000705,Ground water,29,-120.57249359289274,35.05266932570527,80,80,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA4000202,Ground water,40,-120.56335293080984,35.21203625578609,60,148,1.4666666666666666,0.0,0.0,0.0,4.0,Not At-Risk
CA3301528,Ground water,36,-117.09462892323909,33.43969614408423,89,92,0.033707865168539325,0.0,0.0,0.0,0.0,Not At-Risk
CA2800521,Surface water,190,-122.2128137752599,38.40915194938578,500,500,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA5500096,Ground water,46,-120.28847743015606,38.04128346647996,120,129,0.075,0.0,0.0,0.0,0.0,Not At-Risk
CA3310028,Ground water,311,-114.72993010392082,33.60436596696526,1000,1000,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3410015,Surface water,14798,-121.27542992867318,38.605168079949344,47810,44928,-0.0602802760928676,0.0,0.0,0.0,0.0,Not At-Risk
CA1710002,Surface water,2160,-122.66735071803002,38.974667334466645,4376,4104,-0.062157221206581355,0.0,0.0,0.0,0.0,Not At-Risk
CA3410003,Ground water,1716,-121.3876246075737,38.59232379916418,5653,5125,-0.09340173359278259,0.0,0.0,0.0,0.0,Not At-Risk
CA0710002,Purchased water,5052,-121.9583123122574,38.0290262339214,22258,22295,0.0016623236589091562,0.0,0.0,0.0,0.0,Not At-Risk
CA3110051,Ground water,1107,-120.16057915030684,39.291771292953136,1218,1218,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3110028,Surface water,933,-120.12446564854008,39.27248516159224,300,300,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1500096,Ground water,14,-119.1105358469093,35.26626824775195,48,128,1.6666666666666667,8.0,0.0,8.0,0.0,Failing
CA1510801,Ground water,1768,-119.40861892268524,35.59181615861637,4881,6068,0.24318787133784062,0.0,0.0,0.0,0.0,Failing
CA5500042,Ground water,168,-120.28534876654363,38.01536867944616,468,468,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2310003,Surface water,4781,-123.21104511101623,39.147648702434935,16185,15995,-0.011739264751312943,0.0,0.0,0.0,0.0,Not At-Risk
CA4000222,Purchased water,388,-120.72829468336532,35.178810184497145,400,1630,3.075,0.0,0.0,0.0,0.0,Not At-Risk
CA0310003,Surface water,1742,-120.7659148690713,38.37987348703128,5084,4943,-0.027734067663257277,0.0,0.0,0.0,0.0,Not Assessed
CA0310012,Surface water,2743,-120.5917278370687,38.42146563878837,8606,8809,0.02358819428305833,1.0,0.0,1.0,0.0,Not Assessed
CA0310019,Ground water,55,-120.6607612099932,38.46272630746486,188,188,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA0310021,Ground water,732,-120.9773184674257,38.26070179784629,2386,2384,-0.0008382229673093043,0.0,0.0,0.0,0.0,Not At-Risk
CA4200851,Ground water,21,-120.38106826523736,34.852491952095725,66,66,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4000741,Ground water,25,-120.5608624891738,35.18093108867893,60,60,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA4200578,Ground water,91,-119.79084410766431,34.505119440835934,243,172,-0.29218106995884774,0.0,0.0,0.0,0.0,Not At-Risk
CA4200633,Ground water,20,-119.63060736593488,34.425125661395334,55,55,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910009,Ground water,12386,-117.9590212597556,34.09999017644123,71003,56754,-0.20068166133825333,0.0,0.0,0.0,1.0,Potentially At-Risk
CA2000589,Ground water,32,-119.46322064490604,37.18992465080601,60,60,0.0,1.0,0.0,1.0,0.0,At-Risk
CA3710005,Purchased water,28218,-117.29260283625136,33.13320303524918,84838,91697,0.08084820481388057,0.0,0.0,0.0,0.0,Not At-Risk
CA3702354,Ground water,307,-116.6472405875102,33.282542075096735,345,443,0.28405797101449276,0.0,0.0,0.0,52.0,Not At-Risk
CA1500447,Ground water,60,-117.78242272008556,35.65013686245202,150,150,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2710008,Ground water,3772,-121.2531504138462,36.32219298728871,17898,17517,-0.02128729466979551,0.0,0.0,0.0,0.0,Not At-Risk
CA3710027,Surface water,28151,-117.22337907072328,33.190862444000615,124293,134588,0.08282847787083746,0.0,0.0,0.0,0.0,Not Assessed
CA4010003,Purchased water,693,-120.72203970865648,35.192833608187,1395,1758,0.26021505376344084,1.0,0.0,1.0,0.0,Not At-Risk
CA3110022,Ground water,253,-120.14639222587807,39.06670169424951,117,853,6.2905982905982905,0.0,0.0,0.0,0.0,Not At-Risk
CA4110022,Purchased water,23557,-122.22858525067883,37.49876796202389,84557,87023,0.029163759357593102,0.0,0.0,0.0,0.0,Not At-Risk
CA3310009,Purchased water,155877,-117.09953035197196,33.73118364881459,546146,608232,0.11368022470181965,0.0,0.0,0.0,0.0,Not Assessed
CA5602140,Ground water,82,-119.1086519539988,34.272402932175225,150,196,0.30666666666666664,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5610017,Surface water,29056,-119.224989233567,34.27836938946331,112677,113500,0.007304063828465436,1.0,0.0,1.0,0.0,Not Assessed
CA1910143,Ground water,5269,-118.43629108054932,34.288635246755355,24537,24322,-0.008762277377022456,0.0,0.0,0.0,0.0,Not At-Risk
CA4300575,Ground water,96,-121.6747924510056,37.07557028959083,250,317,0.268,1.0,0.0,1.0,5.0,Failing
CA2300610,Ground water,95,-123.81917055572497,39.3570523355425,188,188,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3600086,Ground water,196,-116.84730901185928,34.85793046941823,795,795,0.0,15.0,0.0,15.0,0.0,Failing
CA3301535,Ground water,74,-117.4720549930038,33.55597954344879,168,210,0.25,3.0,0.0,3.0,2.0,At-Risk
CA2702268,Ground water,54,-121.53549287114085,36.0289739350773,54,54,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA4710002,Ground water,1187,-122.27444921600262,41.2140526168552,1923,1923,0.0,1.0,3.0,4.0,2.0,Not At-Risk
CA4000771,Ground water,44,-120.50036338715974,35.08721573637935,65,65,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4000523,Ground water,179,-120.8551918343158,35.31488293064248,575,591,0.02782608695652174,0.0,0.0,0.0,0.0,At-Risk
CA3610001,Ground water,8029,-117.41852144480856,34.58154261552581,31765,31765,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA2600532,Ground water,32,-119.24161299866353,38.02733647157661,70,70,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA0310004,Purchased water,520,-120.844523339967,38.47834225475293,1060,1060,0.0,1.0,0.0,1.0,3.0,Failing
CA0310002,Surface water,2106,-120.96392629357442,38.38135399822849,6919,6170,-0.10825263766440237,1.0,0.0,1.0,0.0,Failing
CA4510013,Surface water,480,-122.47959805514138,40.59143699768747,2376,1584,-0.3333333333333333,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1610002,Surface water,2019,-120.1306623999644,36.00539101549203,16236,13218,-0.18588322246858832,0.0,0.0,0.0,0.0,Failing
CA1300629,Ground water,26,-116.00473486427953,32.737746705266254,29,29,0.0,0.0,0.0,0.0,21.0,Not At-Risk
CA4100538,Ground water,65,-122.27272359137282,37.28809519588955,357,357,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA3310036,Purchased water,2828,-117.21438012005768,33.55271957506497,12104,12810,0.058327825512227365,0.0,0.0,0.0,0.0,Not At-Risk
CA5400655,Ground water,41,-119.02534258941948,36.0385141135399,112,119,0.0625,0.0,0.0,0.0,0.0,At-Risk
CA1502465,Ground water,16,-118.9742115934692,35.268709062247765,50,45,-0.1,0.0,0.0,0.0,0.0,At-Risk
CA3610107,Ground water,1935,-117.18556325906944,34.46758418131163,6145,6340,0.03173311635475997,0.0,0.0,0.0,0.0,Not At-Risk
CA3610108,Ground water,317,-116.9956970866782,34.41693018671105,718,751,0.04596100278551532,0.0,0.0,0.0,0.0,Not At-Risk
CA3610043,Ground water,9035,-117.0449185363684,34.88872637992663,31213,31641,0.01371223528657931,0.0,0.0,0.0,0.0,Not At-Risk
CA3610047,Ground water,2777,-117.6320045586102,34.35710499812822,4388,4440,0.011850501367365542,0.0,0.0,0.0,0.0,Not At-Risk
CA3610063,Ground water,818,-116.57524243401554,34.061157260435515,1732,1748,0.009237875288683603,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3610105,Ground water,731,-117.16255809066526,34.5572786778903,2219,2106,-0.05092383956737269,0.0,0.0,0.0,0.0,Not At-Risk
CA3600270,Ground water,165,-116.54139370209155,34.07947049173419,870,870,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3600279,Ground water,60,-117.0964669846081,34.440182278677966,230,125,-0.45652173913043476,0.0,0.0,0.0,0.0,Not At-Risk
CA3100528,Ground water,32,-121.1322459443274,38.80926115621601,84,84,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA2702520,Ground water,27,-121.32370346440844,36.28515957390154,70,70,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1010042,Ground water,462,-119.73082778346976,36.6808513175508,947,5979,5.313621964097149,0.0,0.0,0.0,0.0,Not At-Risk
CA2700509,Ground water,28,-121.64428012521878,36.80761308299044,71,92,0.29577464788732394,0.0,0.0,0.0,0.0,Not At-Risk
CA4400605,Ground water,45,-121.73408120351556,36.92958193490951,45,126,1.8,0.0,0.0,0.0,0.0,Not At-Risk
CA5800805,Ground water,19,-121.21073533486724,39.364748104693895,60,60,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3110033,Purchased water,201,-121.13345459912787,38.86024955662577,280,280,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA1000430,Ground water,1,-119.88101572103656,36.74916380141388,125,125,0.0,0.0,0.0,0.0,3.0,At-Risk
CA2700622,Ground water,18,-121.74880808440716,36.55035880870849,45,45,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2700523,Ground water,17,-121.73304276121364,36.54437416696843,39,74,0.8974358974358975,0.0,0.0,0.0,4.0,Not At-Risk
CA1900145,Ground water,23,-117.97470974501594,34.69070625029782,76,76,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA4700531,Surface water,102,-121.91212030144314,41.584561381209376,94,94,0.0,0.0,1.0,1.0,0.0,Potentially At-Risk
CA3500923,Ground water,10,-121.36787820330974,36.90976360100595,40,33,-0.175,16.0,0.0,16.0,0.0,At-Risk
CA1000199,Ground water,1,-119.63775207368896,36.63475830729149,46,46,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4400621,Surface water,25,-122.06450940626728,37.03690549765059,54,54,0.0,0.0,1.0,1.0,3.0,At-Risk
CA3610125,Ground water,3382,-117.40483698506192,34.38813451670744,10111,12513,0.23756305014340817,0.0,0.0,0.0,0.0,At-Risk
CA0707572,Ground water,45,-121.63928210529684,38.01458438076575,149,149,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA5000389,Ground water,51,-121.0114352018969,37.52682683243571,186,186,0.0,0.0,0.0,0.0,1.0,At-Risk
CA3610026,Purchased water,342,-117.16255906146382,34.253924121725035,990,1236,0.24848484848484848,0.0,1.0,1.0,0.0,Not At-Risk
CA3610121,Ground water,3967,-117.26481652400876,34.492527715394125,12514,14678,0.17292632251877896,0.0,0.0,0.0,1.0,Not At-Risk
CA4510002,Surface water,669,-122.32479355273485,40.70884441192428,2227,2227,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5000054,Ground water,49,-120.97137593897637,37.71014007110751,67,67,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0707588,Ground water,66,-121.6994482617834,37.99155514132645,156,156,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0707594,Ground water,16,-121.8508473498954,38.01214419751901,45,45,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5000067,Ground water,15,-121.01255631466726,37.71726094194243,40,40,0.0,0.0,0.0,0.0,0.0,At-Risk
CA0707575,Ground water,66,-121.60962687675028,38.02121370338256,185,185,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA0707589,Ground water,33,-121.9217317739633,38.02752684562616,93,93,0.0,2.0,0.0,2.0,0.0,Failing
CA4500203,Ground water,44,-122.32544876418685,40.4847306658572,106,92,-0.1320754716981132,0.0,0.0,0.0,0.0,Not At-Risk
CA0707598,Ground water,75,-121.64295290933887,37.87399409358618,210,210,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA0707501,Ground water,32,-121.65689778114566,38.02212083567839,60,60,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0707523,Ground water,62,-121.61400358169294,38.019581769813925,200,200,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1000377,Ground water,2,-119.13210587225008,36.752972014123394,25,183,6.32,3.0,0.0,3.0,19.0,Failing
CA5410012,Surface water,551,-119.06466854051232,36.14666791716247,2150,2150,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA2010012,Ground water,96,-119.90654864618013,37.219682389809,294,317,0.0782312925170068,28.0,0.0,28.0,0.0,At-Risk
CA2010013,Ground water,25,-119.70333680646732,37.21972224272339,83,83,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA2010014,Ground water,309,-119.71608069639473,37.34115626987165,1043,1020,-0.02205177372962608,0.0,0.0,0.0,1.0,Failing
CA2010007,Ground water,1032,-119.6302023365518,37.327317537667774,2740,3403,0.24197080291970802,20.0,0.0,20.0,0.0,At-Risk
CA4900675,Ground water,70,-122.73529402733776,38.42954765110602,130,130,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4900788,Ground water,57,-122.7112816121481,38.39734859400616,130,130,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1110001,Ground water,2671,-122.18787320050345,39.74565920037281,7626,8323,0.0913978494623656,0.0,0.0,0.0,0.0,Not At-Risk
CA1009051,Ground water,16,-120.31486436279404,36.50293968896259,50,50,0.0,19.0,0.0,19.0,0.0,Failing
CA4900832,Ground water,186,-122.75024387859052,38.430976575198684,410,410,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2701364,Ground water,96,-121.63165868531216,36.597302564984616,273,273,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2701959,Ground water,18,-121.80327863418448,36.51614812425208,57,54,-0.05263157894736842,2.0,0.0,2.0,0.0,At-Risk
CA1010800,Ground water,19,-119.06708767601334,36.68378574729023,100,100,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA4901346,Ground water,17,-122.70805554182864,38.39502930369493,50,56,0.12,1.0,0.0,1.0,2.0,Not At-Risk
CA2701676,Ground water,98,-121.02112235577503,36.12824648994017,500,315,-0.37,1.0,0.0,1.0,0.0,Failing
CA2400167,Ground water,73,-120.6994745409586,37.451792590665136,406,238,-0.41379310344827586,0.0,0.0,0.0,0.0,Failing
CA5402047,Ground water,12,-119.34237850701138,36.57253747370848,31,31,0.0,18.0,0.0,18.0,1.0,At-Risk
CA3200107,Ground water,70,-120.515338238022,39.81840393357576,215,215,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4000654,Ground water,47,-120.72845370047816,35.64815314882726,75,75,0.0,2.0,0.0,2.0,0.0,Failing
CA2400209,Surface water,65,-121.01076741842324,37.05392002338625,300,300,0.0,0.0,6.0,6.0,0.0,Failing
CA5602117,Ground water,128,-119.14923610264488,34.258382334308685,500,429,-0.142,0.0,0.0,0.0,0.0,Not At-Risk
CA5500053,Ground water,103,-120.20551582114592,38.05407933885744,340,340,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4300573,Ground water,19,-121.6864589376548,37.10941070867881,53,53,0.0,0.0,0.0,0.0,1.0,At-Risk
CA2702439,Ground water,37,-121.63529435233232,36.79095777022344,57,57,0.0,0.0,0.0,0.0,0.0,At-Risk
CA2700665,Ground water,35,-121.636683252901,36.819299766763486,105,105,0.0,0.0,0.0,0.0,0.0,Failing
CA2701263,Surface water,26,-121.63172243733705,36.59713534143615,75,35,-0.5333333333333333,0.0,0.0,0.0,0.0,Not At-Risk
CA2701898,Ground water,41,-121.81397285707754,36.252901115513296,123,123,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3610110,Ground water,955,-117.08293678891133,34.21587865886804,1396,1856,0.32951289398280803,0.0,0.0,0.0,0.0,Potentially At-Risk
CA0510003,Surface water,1887,-120.55325637999012,38.07376204966908,3836,3836,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3010101,Purchased water,56060,-117.58434706760768,33.55800933590273,154231,161264,0.045600430523046596,0.0,0.0,0.0,0.0,Not Assessed
CA4910007,Surface water,1872,-123.46270858898424,38.71847673632392,3027,6151,1.0320449289725802,0.0,0.0,0.0,0.0,Not At-Risk
CA4900575,Ground water,12,-122.7129420334983,38.55489106054233,42,26,-0.38095238095238093,5.0,0.0,5.0,0.0,At-Risk
CA5602103,Purchased water,68,-119.17328845080635,34.1514301619414,217,228,0.05069124423963134,0.0,0.0,0.0,2.0,Not At-Risk
CA1310008,Surface water,501,-115.62301961921756,33.03791297504522,2444,2444,0.0,3.0,0.0,3.0,0.0,Potentially At-Risk
CA5400666,Ground water,98,-119.04390890815014,36.10011974240107,347,327,-0.05763688760806916,12.0,0.0,12.0,0.0,Failing
CA5400767,Ground water,14,-119.0057357998972,36.04323261403776,46,46,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA5400553,Ground water,199,-119.48404817522731,36.45474428052232,634,660,0.04100946372239748,0.0,0.0,0.0,0.0,Failing
CA5410034,Ground water,284,-118.64402105493036,35.87255715590517,980,930,-0.05102040816326531,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5400665,Ground water,397,-118.8635354784363,36.099079965697776,1403,1296,-0.07626514611546685,6.0,0.0,6.0,0.0,Failing
CA5402048,Ground water,27,-118.81796257569744,36.09057126133786,99,99,0.0,11.0,0.0,11.0,0.0,At-Risk
CA4000563,Ground water,24,-120.67849504493246,35.23991061797863,30,30,0.0,2.0,0.0,2.0,5.0,Failing
CA1210022,Surface water,656,-124.05793351755722,40.03728949478292,1500,1500,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA5010040,Surface water,7,-121.12507061048848,37.78555483554627,50,202251,4044.02,0.0,0.0,0.0,0.0,Not Assessed
CA5602109,Ground water,26,-119.1252866455665,34.154575139891655,100,160,0.6,0.0,0.0,0.0,0.0,Failing
CA1010339,Ground water,159,-119.745884539454,36.81328833105373,27000,41000,0.5185185185185185,0.0,0.0,0.0,0.0,Not Assessed
CA1010044,Surface water,871,-120.09595359323114,36.2041979453135,7306,9306,0.2737476047084588,20.0,3.0,23.0,0.0,Failing
CA4910016,Ground water,2669,-122.71999378492062,38.32358912283658,7535,7653,0.015660252156602522,0.0,0.0,0.0,0.0,Not At-Risk
CA3010097,Ground water,198,-117.98737551973409,33.74750171190998,1257,1285,0.022275258552108195,0.0,0.0,0.0,2.0,Not At-Risk
CA1300588,Ground water,18,-114.48006670607272,32.86822385325099,30,30,0.0,0.0,0.0,0.0,0.0,Failing
CA1300591,Ground water,9,-115.21946910066376,32.707415378462585,28,28,0.0,0.0,0.0,0.0,4.0,At-Risk
CA5710003,Surface water,15202,-121.544079948346,38.57832066505753,46500,53355,0.1474193548387097,0.0,0.0,0.0,0.0,Not Assessed
CA1700584,Surface water,38,-122.6991561838608,38.952430523389936,104,104,0.0,1.0,0.0,1.0,4.0,Potentially At-Risk
CA5610043,Purchased water,4603,-118.76774028715069,34.18242971708601,12200,12200,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2400201,Ground water,44,-120.92539903754808,37.0932320872264,150,156,0.04,0.0,0.0,0.0,0.0,At-Risk
CA3910006,Surface water,3,-121.20808382703432,37.9648703331186,50,50,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA5400754,Ground water,138,-118.91484996775944,36.41475581978335,384,384,0.0,0.0,0.0,0.0,0.0,Failing
CA1500540,Ground water,39,-118.33188040470677,35.18980328656866,90,109,0.2111111111111111,0.0,0.0,0.0,1.0,At-Risk
CA1510027,Purchased water,251,-117.66602836219325,35.016268619719185,792,1036,0.30808080808080807,0.0,0.0,0.0,2.0,Not At-Risk
CA5400964,Ground water,13,-119.1881470350398,35.79599264701759,44,44,0.0,19.0,0.0,19.0,2.0,Failing
CA2300708,Ground water,167,-123.30880604969344,39.31999153495991,200,220,0.1,0.0,0.0,0.0,1.0,Not At-Risk
CA5601134,Ground water,43,-118.91964294656766,34.370104768293665,150,150,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA4500081,Ground water,110,-122.32398892728916,40.48280474313251,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3600158,Ground water,141,-117.49416663464382,34.24706594642139,475,475,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3610018,Surface water,48264,-117.56326118433148,34.12580738410391,200466,198979,-0.007417716720042301,0.0,0.0,0.0,0.0,Not Assessed
CA4010011,Purchased water,5421,-120.85770090087632,35.37398380558315,10327,10543,0.020916045318098188,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4500104,Ground water,16,-122.29375956676115,40.47712861194445,25,35,0.4,0.0,0.0,0.0,0.0,Not At-Risk
CA5410017,Ground water,320,-119.4422381726902,36.476649888023054,2138,2138,0.0,0.0,0.0,0.0,0.0,Failing
CA1000472,Ground water,22,-119.0133056013785,37.010572422087634,40,40,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3600157,Ground water,57,-116.93480334410516,34.43499401662018,160,160,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4010004,Surface water,4933,-120.619842741648,35.12036421944602,13156,13549,0.029872301611432048,0.0,0.0,0.0,0.0,Not At-Risk
