PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS,Physical_Consolidation_Type,Physical_Cluster_Number,Managerial_Consolidation_Type,Managerial_Cluster_Number
CA1910143,Ground water,5269,-118.43629108054932,34.288635246755355,24537,24322,-0.0087622773770224,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,882,Direct_Acquisition,457
CA4300575,Ground water,96,-121.6747924510056,37.07557028959083,250,317,0.268,1.0,0.0,1.0,5.0,Failing,No_Consolidation,883,Balanced_Merger,424
CA2300610,Ground water,95,-123.81917055572497,39.3570523355425,188,188,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,884,Balanced_Merger,417
CA3600086,Ground water,196,-116.84730901185928,34.85793046941823,795,795,0.0,15.0,0.0,15.0,0.0,Failing,No_Consolidation,885,Balanced_Merger,535
CA3301535,Ground water,74,-117.4720549930038,33.55597954344879,168,210,0.25,3.0,0.0,3.0,2.0,At-Risk,No_Consolidation,886,Balanced_Merger,639
CA2702268,Ground water,54,-121.53549287114085,36.0289739350773,54,54,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk,No_Consolidation,887,No_Consolidation,892
CA4710002,Ground water,1187,-122.27444921600262,41.2140526168552,1923,1923,0.0,1.0,3.0,4.0,2.0,Not At-Risk,No_Consolidation,888,Balanced_Merger,625
CA4000771,Ground water,44,-120.50036338715974,35.08721573637935,65,65,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,889,Balanced_Merger,193
CA4000523,Ground water,179,-120.8551918343158,35.31488293064248,575,591,0.0278260869565217,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,890,Balanced_Merger,278
CA3610001,Ground water,8029,-117.41852144480856,34.58154261552581,31765,31765,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk,No_Consolidation,891,Direct_Acquisition,724
CA2600532,Ground water,32,-119.24161299866353,38.02733647157661,70,70,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,892,No_Consolidation,893
CA0310004,Purchased water,520,-120.844523339967,38.47834225475293,1060,1060,0.0,1.0,0.0,1.0,3.0,Failing,Direct_Acquisition,275,Balanced_Merger,707
CA0310002,Surface water,2106,-120.96392629357442,38.38135399822849,6919,6170,-0.1082526376644023,1.0,0.0,1.0,0.0,Failing,No_Consolidation,893,No_Consolidation,894
CA4510013,Surface water,480,-122.47959805514138,40.59143699768747,2376,1584,-0.3333333333333333,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,894,Balanced_Merger,301
CA1610002,Surface water,2019,-120.1306623999644,36.00539101549203,16236,13218,-0.1858832224685883,0.0,0.0,0.0,0.0,Failing,No_Consolidation,895,No_Consolidation,895
CA1300629,Ground water,26,-116.00473486427953,32.737746705266254,29,29,0.0,0.0,0.0,0.0,21.0,Not At-Risk,Balanced_Merger,21,Balanced_Merger,183
CA4100538,Ground water,65,-122.27272359137282,37.28809519588955,357,357,0.0,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,131,Balanced_Merger,341
CA3310036,Purchased water,2828,-117.21438012005768,33.55271957506497,12104,12810,0.0583278255122273,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,896,Direct_Acquisition,225
CA5400655,Ground water,41,-119.02534258941948,36.0385141135399,112,119,0.0625,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,897,Direct_Acquisition,220
CA1502465,Ground water,16,-118.9742115934692,35.268709062247765,50,45,-0.1,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,898,Direct_Acquisition,546
CA3610107,Ground water,1935,-117.18556325906944,34.46758418131163,6145,6340,0.0317331163547599,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,899,Balanced_Merger,664
CA3610108,Ground water,317,-116.9956970866782,34.41693018671105,718,751,0.0459610027855153,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,900,Balanced_Merger,481
CA3610043,Ground water,9035,-117.0449185363684,34.88872637992663,31213,31641,0.0137122352865793,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,901,No_Consolidation,896
CA3610047,Ground water,2777,-117.6320045586102,34.35710499812822,4388,4440,0.0118505013673655,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,902,No_Consolidation,897
CA3610063,Ground water,818,-116.57524243401554,34.061157260435515,1732,1748,0.0092378752886836,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,903,Balanced_Merger,721
CA3610105,Ground water,731,-117.16255809066526,34.5572786778903,2219,2106,-0.0509238395673726,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,904,Direct_Acquisition,107
CA3600270,Ground water,165,-116.54139370209155,34.07947049173419,870,870,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,905,Balanced_Merger,721
CA3600279,Ground water,60,-117.0964669846081,34.440182278677966,230,125,-0.4565217391304347,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,906,No_Consolidation,898
CA3100528,Ground water,32,-121.1322459443274,38.80926115621601,84,84,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,907,Balanced_Merger,490
CA2702520,Ground water,27,-121.32370346440844,36.28515957390154,70,70,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,908,No_Consolidation,899
CA1010042,Ground water,462,-119.73082778346976,36.6808513175508,947,5979,5.313621964097149,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,909,Direct_Acquisition,221
CA2700509,Ground water,28,-121.64428012521878,36.80761308299044,71,92,0.2957746478873239,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,235,Balanced_Merger,372
CA4400605,Ground water,45,-121.73408120351556,36.92958193490951,45,126,1.8,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,910,Direct_Acquisition,379
CA5800805,Ground water,19,-121.21073533486724,39.364748104693895,60,60,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,911,Balanced_Merger,632
CA3110033,Purchased water,201,-121.13345459912787,38.86024955662577,280,280,0.0,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,912,Balanced_Merger,601
CA1000430,Ground water,1,-119.88101572103656,36.74916380141388,125,125,0.0,0.0,0.0,0.0,3.0,At-Risk,No_Consolidation,913,Balanced_Merger,234
CA2700622,Ground water,18,-121.74880808440716,36.55035880870849,45,45,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,914,Balanced_Merger,543
CA2700523,Ground water,17,-121.73304276121364,36.54437416696843,39,74,0.8974358974358975,0.0,0.0,0.0,4.0,Not At-Risk,No_Consolidation,915,Balanced_Merger,125
CA1900145,Ground water,23,-117.97470974501594,34.69070625029782,76,76,0.0,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,266,Balanced_Merger,733
CA4700531,Surface water,102,-121.91212030144314,41.584561381209376,94,94,0.0,0.0,1.0,1.0,0.0,Potentially At-Risk,No_Consolidation,916,No_Consolidation,900
CA3500923,Ground water,10,-121.36787820330974,36.90976360100595,40,33,-0.175,16.0,0.0,16.0,0.0,At-Risk,Balanced_Merger,254,Balanced_Merger,142
CA1000199,Ground water,1,-119.63775207368896,36.63475830729149,46,46,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,917,Balanced_Merger,537
CA4400621,Surface water,25,-122.06450940626728,37.03690549765059,54,54,0.0,0.0,1.0,1.0,3.0,At-Risk,No_Consolidation,918,Balanced_Merger,170
CA3610125,Ground water,3382,-117.40483698506192,34.38813451670744,10111,12513,0.2375630501434081,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,919,No_Consolidation,901
CA0707572,Ground water,45,-121.63928210529684,38.01458438076575,149,149,0.0,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,45,Balanced_Merger,311
CA5000389,Ground water,51,-121.0114352018969,37.52682683243571,186,186,0.0,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,920,No_Consolidation,902
CA3610026,Purchased water,342,-117.16255906146382,34.253924121725035,990,1236,0.2484848484848484,0.0,1.0,1.0,0.0,Not At-Risk,No_Consolidation,921,Balanced_Merger,265
CA3610121,Ground water,3967,-117.26481652400876,34.492527715394125,12514,14678,0.1729263225187789,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,922,No_Consolidation,903
CA4510002,Surface water,669,-122.32479355273485,40.70884441192428,2227,2227,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,923,Balanced_Merger,694
CA5000054,Ground water,49,-120.97137593897637,37.71014007110751,67,67,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,924,Balanced_Merger,258
CA0707588,Ground water,66,-121.6994482617834,37.99155514132645,156,156,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Direct_Acquisition,133,Direct_Acquisition,420
CA0707594,Ground water,16,-121.8508473498954,38.01214419751901,45,45,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,925,Direct_Acquisition,564
CA5000067,Ground water,15,-121.01255631466726,37.71726094194243,40,40,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,926,Balanced_Merger,258
CA0707575,Ground water,66,-121.60962687675028,38.02121370338256,185,185,0.0,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,270,Balanced_Merger,311
CA0707589,Ground water,33,-121.9217317739633,38.02752684562616,93,93,0.0,2.0,0.0,2.0,0.0,Failing,Balanced_Merger,137,Direct_Acquisition,407
CA4500203,Ground water,44,-122.32544876418685,40.4847306658572,106,92,-0.1320754716981132,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,40,Joint_Merger,2
CA0707598,Ground water,75,-121.64295290933887,37.87399409358618,210,210,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk,No_Consolidation,927,Direct_Acquisition,648
CA0707501,Ground water,32,-121.65689778114566,38.02212083567839,60,60,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,928,Joint_Merger,59
CA0707523,Ground water,62,-121.61400358169294,38.019581769813925,200,200,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,270,Joint_Merger,90
CA1000377,Ground water,2,-119.13210587225008,36.752972014123394,25,183,6.32,3.0,0.0,3.0,19.0,Failing,No_Consolidation,929,Balanced_Merger,741
CA5410012,Surface water,551,-119.06466854051232,36.14666791716247,2150,2150,0.0,0.0,0.0,0.0,0.0,Not Assessed,Balanced_Merger,234,Balanced_Merger,663
CA2010012,Ground water,96,-119.90654864618013,37.219682389809,294,317,0.0782312925170068,28.0,0.0,28.0,0.0,At-Risk,No_Consolidation,930,No_Consolidation,904
CA2010013,Ground water,25,-119.70333680646732,37.21972224272339,83,83,0.0,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,257,Balanced_Merger,539
CA2010014,Ground water,309,-119.71608069639473,37.34115626987165,1043,1020,-0.022051773729626,0.0,0.0,0.0,1.0,Failing,No_Consolidation,931,Balanced_Merger,267
CA2010007,Ground water,1032,-119.6302023365518,37.327317537667774,2740,3403,0.241970802919708,20.0,0.0,20.0,0.0,At-Risk,No_Consolidation,932,Balanced_Merger,682
CA4900675,Ground water,70,-122.73529402733776,38.42954765110602,130,130,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,933,Balanced_Merger,413
CA4900788,Ground water,57,-122.7112816121481,38.39734859400616,130,130,0.0,0.0,0.0,0.0,0.0,At-Risk,Joint_Merger,7,Joint_Merger,0
CA1110001,Ground water,2671,-122.18787320050345,39.74565920037281,7626,8323,0.0913978494623656,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,934,Direct_Acquisition,399
CA1009051,Ground water,16,-120.31486436279404,36.50293968896259,50,50,0.0,19.0,0.0,19.0,0.0,Failing,Balanced_Merger,69,Balanced_Merger,201
CA4900832,Ground water,186,-122.75024387859052,38.430976575198684,410,410,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,935,Balanced_Merger,413
CA2701364,Ground water,96,-121.63165868531216,36.597302564984616,273,273,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,276,Joint_Merger,8
CA2701959,Ground water,18,-121.80327863418448,36.51614812425208,57,54,-0.0526315789473684,2.0,0.0,2.0,0.0,At-Risk,No_Consolidation,936,No_Consolidation,905
CA1010800,Ground water,19,-119.06708767601334,36.68378574729023,100,100,0.0,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,937,No_Consolidation,906
CA4901346,Ground water,17,-122.70805554182864,38.39502930369493,50,56,0.12,1.0,0.0,1.0,2.0,Not At-Risk,Balanced_Merger,199,Balanced_Merger,413
CA2701676,Ground water,98,-121.02112235577503,36.12824648994017,500,315,-0.37,1.0,0.0,1.0,0.0,Failing,No_Consolidation,938,No_Consolidation,907
CA2400167,Ground water,73,-120.6994745409586,37.451792590665136,406,238,-0.4137931034482758,0.0,0.0,0.0,0.0,Failing,No_Consolidation,939,No_Consolidation,908
CA5402047,Ground water,12,-119.34237850701138,36.57253747370848,31,31,0.0,18.0,0.0,18.0,1.0,At-Risk,No_Consolidation,940,Balanced_Merger,167
CA3200107,Ground water,70,-120.515338238022,39.81840393357576,215,215,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,941,Balanced_Merger,611
CA4000654,Ground water,47,-120.72845370047816,35.64815314882726,75,75,0.0,2.0,0.0,2.0,0.0,Failing,No_Consolidation,942,Direct_Acquisition,224
CA2400209,Surface water,65,-121.01076741842324,37.05392002338625,300,300,0.0,0.0,6.0,6.0,0.0,Failing,No_Consolidation,943,Balanced_Merger,737
CA5602117,Ground water,128,-119.14923610264488,34.258382334308685,500,429,-0.142,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,944,Balanced_Merger,308
CA5500053,Ground water,103,-120.20551582114592,38.05407933885744,340,340,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,67,Balanced_Merger,113
CA4300573,Ground water,19,-121.6864589376548,37.10941070867881,53,53,0.0,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,945,Direct_Acquisition,441
CA2702439,Ground water,37,-121.63529435233232,36.79095777022344,57,57,0.0,0.0,0.0,0.0,0.0,At-Risk,Balanced_Merger,250,Joint_Merger,91
CA2700665,Ground water,35,-121.636683252901,36.819299766763486,105,105,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,946,Joint_Merger,58
CA2701263,Surface water,26,-121.63172243733705,36.59713534143615,75,35,-0.5333333333333333,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,276,Joint_Merger,8
CA2701898,Ground water,41,-121.81397285707754,36.252901115513296,123,123,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,947,Balanced_Merger,381
CA3610110,Ground water,955,-117.08293678891133,34.21587865886804,1396,1856,0.329512893982808,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,948,Balanced_Merger,443
CA0510003,Surface water,1887,-120.55325637999012,38.07376204966908,3836,3836,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,949,No_Consolidation,909
CA3010101,Purchased water,56060,-117.58434706760768,33.55800933590273,154231,161264,0.0456004305230465,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,950,No_Consolidation,910
CA4910007,Surface water,1872,-123.46270858898424,38.71847673632392,3027,6151,1.0320449289725802,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,951,No_Consolidation,911
CA4900575,Ground water,12,-122.7129420334983,38.55489106054233,42,26,-0.3809523809523809,5.0,0.0,5.0,0.0,At-Risk,No_Consolidation,952,Balanced_Merger,583
CA5602103,Purchased water,68,-119.17328845080635,34.1514301619414,217,228,0.0506912442396313,0.0,0.0,0.0,2.0,Not At-Risk,Balanced_Merger,264,Balanced_Merger,518
CA1310008,Surface water,501,-115.62301961921756,33.03791297504522,2444,2444,0.0,3.0,0.0,3.0,0.0,Potentially At-Risk,No_Consolidation,953,No_Consolidation,912
CA5400666,Ground water,98,-119.04390890815014,36.10011974240107,347,327,-0.0576368876080691,12.0,0.0,12.0,0.0,Failing,No_Consolidation,954,Balanced_Merger,663
CA5400767,Ground water,14,-119.0057357998972,36.04323261403776,46,46,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk,Balanced_Merger,20,Joint_Merger,71
CA5400553,Ground water,199,-119.48404817522731,36.45474428052232,634,660,0.0410094637223974,0.0,0.0,0.0,0.0,Failing,No_Consolidation,955,Balanced_Merger,717
CA5410034,Ground water,284,-118.64402105493036,35.87255715590517,980,930,-0.0510204081632653,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,956,No_Consolidation,913
CA5400665,Ground water,397,-118.8635354784363,36.099079965697776,1403,1296,-0.0762651461154668,6.0,0.0,6.0,0.0,Failing,No_Consolidation,957,Balanced_Merger,662
CA5402048,Ground water,27,-118.81796257569744,36.09057126133786,99,99,0.0,11.0,0.0,11.0,0.0,At-Risk,No_Consolidation,958,Balanced_Merger,662
CA4000563,Ground water,24,-120.67849504493246,35.23991061797863,30,30,0.0,2.0,0.0,2.0,5.0,Failing,No_Consolidation,959,Direct_Acquisition,239
CA1210022,Surface water,656,-124.05793351755722,40.03728949478292,1500,1500,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,960,No_Consolidation,914
CA5010040,Surface water,7,-121.12507061048848,37.78555483554627,50,202251,4044.02,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,961,No_Consolidation,915
CA5602109,Ground water,26,-119.1252866455665,34.154575139891655,100,160,0.6,0.0,0.0,0.0,0.0,Failing,No_Consolidation,962,Joint_Merger,51
CA1010339,Ground water,159,-119.745884539454,36.81328833105373,27000,41000,0.5185185185185185,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,963,Balanced_Merger,606
CA1010044,Surface water,871,-120.09595359323114,36.2041979453135,7306,9306,0.2737476047084588,20.0,3.0,23.0,0.0,Failing,No_Consolidation,964,No_Consolidation,916
CA4910016,Ground water,2669,-122.71999378492062,38.32358912283658,7535,7653,0.0156602521566025,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,965,Direct_Acquisition,634
CA3010097,Ground water,198,-117.98737551973409,33.74750171190998,1257,1285,0.0222752585521081,0.0,0.0,0.0,2.0,Not At-Risk,Direct_Acquisition,139,Balanced_Merger,371
CA1300588,Ground water,18,-114.48006670607272,32.86822385325099,30,30,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,966,No_Consolidation,917
CA1300591,Ground water,9,-115.21946910066376,32.707415378462585,28,28,0.0,0.0,0.0,0.0,4.0,At-Risk,No_Consolidation,967,No_Consolidation,918
CA5710003,Surface water,15202,-121.544079948346,38.57832066505753,46500,53355,0.1474193548387097,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,968,No_Consolidation,919
CA1700584,Surface water,38,-122.6991561838608,38.952430523389936,104,104,0.0,1.0,0.0,1.0,4.0,Potentially At-Risk,No_Consolidation,969,Direct_Acquisition,141
CA5610043,Purchased water,4603,-118.76774028715069,34.18242971708601,12200,12200,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,970,Balanced_Merger,571
CA2400201,Ground water,44,-120.92539903754808,37.0932320872264,150,156,0.04,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,971,Direct_Acquisition,745
CA3910006,Surface water,3,-121.20808382703432,37.9648703331186,50,50,0.0,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,972,Balanced_Merger,145
CA5400754,Ground water,138,-118.91484996775944,36.41475581978335,384,384,0.0,0.0,0.0,0.0,0.0,Failing,Balanced_Merger,154,Joint_Merger,99
CA1500540,Ground water,39,-118.33188040470677,35.18980328656866,90,109,0.2111111111111111,0.0,0.0,0.0,1.0,At-Risk,Balanced_Merger,165,Balanced_Merger,460
CA1510027,Purchased water,251,-117.66602836219325,35.016268619719185,792,1036,0.308080808080808,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,973,Balanced_Merger,712
CA5400964,Ground water,13,-119.1881470350398,35.79599264701759,44,44,0.0,19.0,0.0,19.0,2.0,Failing,No_Consolidation,974,Direct_Acquisition,421
CA2300708,Ground water,167,-123.30880604969344,39.31999153495991,200,220,0.1,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,975,No_Consolidation,920
CA5601134,Ground water,43,-118.91964294656766,34.370104768293665,150,150,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk,No_Consolidation,976,Direct_Acquisition,415
CA4500081,Ground water,110,-122.32398892728916,40.48280474313251,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,40,Joint_Merger,2
CA3600158,Ground water,141,-117.49416663464382,34.24706594642139,475,475,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,977,No_Consolidation,921
CA3610018,Surface water,48264,-117.56326118433148,34.12580738410391,200466,198979,-0.0074177167200423,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,978,No_Consolidation,922
CA4010011,Purchased water,5421,-120.85770090087632,35.37398380558315,10327,10543,0.0209160453180981,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,979,Direct_Acquisition,743
CA4500104,Ground water,16,-122.29375956676115,40.47712861194445,25,35,0.4,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,171,Joint_Merger,34
CA5410017,Ground water,320,-119.4422381726902,36.476649888023054,2138,2138,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,980,Balanced_Merger,717
CA1000472,Ground water,22,-119.0133056013785,37.010572422087634,40,40,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,981,No_Consolidation,923
CA3600157,Ground water,57,-116.93480334410516,34.43499401662018,160,160,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,982,Balanced_Merger,481
CA4010004,Surface water,4933,-120.619842741648,35.12036421944602,13156,13549,0.029872301611432,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,983,Balanced_Merger,148
CA5500040,Ground water,91,-120.31272581319286,37.94772789351925,252,282,0.119047619047619,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,984,Balanced_Merger,744
CA3710039,Ground water,719,-116.52787461618824,32.829119625509286,2500,2500,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,985,Balanced_Merger,108
CA4900871,Ground water,247,-122.47138604046228,38.28412583953211,691,691,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,986,Direct_Acquisition,264
